raw_connection_id,canonical_id,repo,repo_id,file_path,line_or_section,surface,connection_type,tenant_scope,gate_required,risk_level,seed_decision,stop_condition
conn.torre_gemela_escribania.unknown_por_definir.8955,conn_canon_002272,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_REPO_WIDE_NORMALIZATION_TECHNICAL_SCHEMA_20260527.md,L111,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,high,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.8977,conn_canon_002278,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_RETROSPECTIVE_SKILLS_RECIPES_TOOLS_AGENTS_DECISION_MATRIX_20260531.csv,L4,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.8986,conn_canon_002284,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_RETROSPECTIVE_SKILLS_RECIPES_TOOLS_AGENTS_MATRIX_20260531.csv,L9,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9005,conn_canon_002295,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_SDU_CN_AGENT_ACTIVATION_MATRIX_20260531.csv,L3,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9007,conn_canon_002303,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_SDU_CN_AGENT_ACTIVATION_PACKET_20260528.md,file_name,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9018,conn_canon_002309,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_SDU_CN_COPILOT_SESHAT_NORMATIVA_EN_US_DRAFT_TEXT_ENRICHMENT_20260531.md,file_name,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9034,conn_canon_002316,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_SDU_CN_COPILOT_SHELL_SESHAT_NORMATIVA_20260531.md,file_name,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9144,conn_canon_002352,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_SKILL_RECIPE_CREATION_ROADMAP_20260527.csv,L6,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9175,conn_canon_002363,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_SKILL_RECIPE_TOOL_PLUGIN_GAP_BACKLOG_20260527.md,L85,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9244,conn_canon_002394,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_TCU_RUNTIME_POLICY_AND_AGENT_ADOPTION_REPORT_20260526.md,L85,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9257,conn_canon_002398,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_TEAM_CAPABILITY_PROVISIONING_MATRIX_20260528.md,L56,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9449,conn_canon_002452,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_VSCODE_INSIDERS_CODESPACE_EXECUTION_BOUNDARY_MATRIX_20260527.csv,file_name,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9534,conn_canon_002480,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_WORK_SURFACES_RECTOR_INDEX_20260526.md,L27,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9493,conn_canon_002487,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_WORKFLOW_OPERATING_CANON_20260528.md,L84,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9500,conn_canon_002492,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/TGE_WORKTREE_CONSOLIDATION_20260528.md,L63,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9587,conn_canon_002511,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/VSCODE_INSIDERS_MCP_CONNECTION_REGISTER.csv,file_name,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9625,conn_canon_002548,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/02_GOBIERNO/GATES.md,L18,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9747,conn_canon_002553,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/02_GOBIERNO/RUNBOOKS/00_INDEX.md,L17,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9755,conn_canon_002556,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/02_GOBIERNO/RUNBOOKS/05_MCP.md,file_name,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9794,conn_canon_002568,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/02_GOBIERNO/RUNBOOKS/10_POWER_PLATFORM_PAC.md,file_name,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9917,conn_canon_002600,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/05_POWER_PLATFORM/AGENTS.md,L1,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9921,conn_canon_002602,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/05_POWER_PLATFORM/POWER_PLATFORM_BOUNDARY.md,file_name,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9924,conn_canon_002606,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/05_POWER_PLATFORM/SDU_CN_POWER_PLATFORM_LIVE_BLUEPRINT.md,file_name,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9967,conn_canon_002616,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/cdf_staff/CDF_GATE68_TGE_STAFF_BLOCKER_TAXONOMY_20260527.csv,L4,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.9973,conn_canon_002621,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/cdf_staff/CDF_GATE68_TGE_STAFF_POSTCHECK_FIELD_MATRIX_20260527.csv,L5,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10002,conn_canon_002625,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/cdf_staff/CDF_GATE68_TGE_STAFF_PREPARATION_PLAN_20260527.md,L59,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10041,conn_canon_002648,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/cdf_staff/CDF_STAFF_ORDER_DECK.json,L55,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10054,conn_canon_002653,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/cdf_staff/CDF_STAFF_REPO_ONLY_ACTIVATION_20260527.md,L62,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10067,conn_canon_002659,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/cdf_staff/CDF_STAFF_TO_SDU_CN_HANDOFF_MATRIX.csv,L8,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10093,conn_canon_002667,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/cdf_staff/imported_cabina_references/cdf_repo/00_CONTEXT/CDF_TGE_CAPABILITY_ADOPTION_REVIEW.csv,L16,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10456,conn_canon_002723,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/cdf_staff/imported_cabina_references/cdf_repo/CHAT_CONTEXT.md,L115,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10480,conn_canon_002728,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/cdf_staff/imported_cabina_references/cdf_repo/README.md,L169,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10600,conn_canon_002791,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/cdf_staff/imported_cabina_references/tcu_control_plane/registry/agents.yaml,L49,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10781,conn_canon_002870,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/agente_inventario/outbox/SGSD_TC_LIST_RECORDS_SANITIZED_EXPORT_20260527.csv,L93,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10783,conn_canon_002871,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/agente_inventario/outbox/SGSD_TC_LIST_RECORDS_SANITIZED_EXPORT_20260527.csv,L96,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,high,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10869,conn_canon_002903,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/orders/TGE_POWER_PLATFORM_LANE_PREP_ORDER_20260528.md,file_name,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10908,conn_canon_002912,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/outbox/TGE_COURT_ORDER_ADAPTER_PROMPT_PACK_20260601.md,file_name,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10933,conn_canon_002930,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/remote/remote_agent_manifest.json,L17,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10940,conn_canon_002936,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/runtime_parallel/TGE_RUNTIME_PARALLEL_AGENT_PROVISIONING_20260531.md,L21,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10963,conn_canon_002952,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/run_local_simulation.py,L65,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.10968,conn_canon_002957,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/tests/test_agent_layer.py,L26,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.11008,conn_canon_002971,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/tge_agents/models.py,L130,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.11027,conn_canon_002984,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/tge_agents/triage_staging.py,L292,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.11067,conn_canon_003022,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_SKILLS_RECETAS_PLUGINS/RECIPES.md,L36,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.11168,conn_canon_003035,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_SKILLS_RECETAS_PLUGINS/recipes/recipe_tge_codex_desktop_deep_forensic_readback/README.md,L46,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.11210,conn_canon_003059,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_SKILLS_RECETAS_PLUGINS/recipes/recipe_tge_microsoft_mcp_plugin_preflight/README.md,L1,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.11085,conn_canon_003089,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_SKILLS_RECETAS_PLUGINS/RESOURCE_REGISTRY.md,L136,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.11376,conn_canon_003130,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_SKILLS_RECETAS_PLUGINS/skills/skill_tge_plugin_tool_registry_guard/README.md,L42,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.11422,conn_canon_003157,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_SKILLS_RECETAS_PLUGINS/transfer_from_tcu/05AO_TCU_TGE_BIDIRECTIONAL_RETROSPECTIVE/00_PACKAGE_INDEX.md,file_name,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.12744,conn_canon_003179,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/07_EVIDENCIA/a365_admin_tools_mcp_probe_20260530/ToolingManifest.json,L2,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.12747,conn_canon_003180,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/07_EVIDENCIA/a365_calendar_workiq_mcp_probe_20260530/ToolingManifest.json,L2,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
conn.torre_gemela_escribania.unknown_por_definir.12750,conn_canon_003181,SeshatSgin/torre-gemela-escribania,TORRE_GEMELA_ESCRIBANIA,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/07_EVIDENCIA/a365_calendar_workiq_mcp_probe_20260530/ToolingManifest.json,L6,Unknown / POR_DEFINIR,Unknown / POR_DEFINIR,ESCRIBANIA,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,low,exclude_false_positive,connection_surface_unclassified
